search URL:,https://patents.google.com/?q=%28Quantum+Teleportation%29&oq=Quantum+Teleportation
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11784806-B2,"Quantum network devices, systems, and methods ","The Research Foundation For The State University Of New York, Qunnect, Inc.","Eden Figueroa, Mehdi Namazi, Mael Flament, Sonali Gera",2019-10-02,2020-10-01,2023-10-10,2023-10-10,https://patents.google.com/patent/US11784806B2/en,https://patentimages.storage.googleapis.com/43/2c/73/e5c6b497b9648b/US11784806-20231010-D00000.png
CA-3209079-A1,Cryogenic classical superconducting circuitry for error correction in quantum computing ,"SeeQC, Inc., 1Qb Information Technologies Inc., Amir Jafari SALIM, Caleb JORDAN, Matthew HUTCHINGS, Oleg Mukhanov, Pooya Ronagh, Krishanu Roy SANKAR, Navid GHADERMARZY","Amir Jafari SALIM, Caleb JORDAN, Matthew HUTCHINGS, Oleg Mukhanov, Pooya Ronagh, Krishanu Roy SANKAR, Navid GHADERMARZY",2021-01-27,2022-01-27,2022-08-04,,https://patents.google.com/patent/CA3209079A1/en,
CN-105553648-B,"Quantum key distribution, privacy amplification and data transmission method, apparatus and system ",阿里巴巴集团控股有限公司,"付颖芳, 刘栓林, 高亚滨, 肖力, 庞俊英, 陈秀忠, 冯亮",2014-10-30,2014-10-30,2019-10-29,2019-10-29,https://patents.google.com/patent/CN105553648B/en,
US-9374376-B2,Anti-hacking system for quantum communication ,The Boeing Company,"Jeffrey H. Hunt, Wayne Richard Howe",2013-02-27,2014-07-21,2016-06-21,2016-06-21,https://patents.google.com/patent/US9374376B2/en,https://patentimages.storage.googleapis.com/29/7e/d9/4ca8512b1131fc/US09374376-20160621-D00000.png
US-8642998-B2,Array of quantum systems in a cavity for quantum computing ,International Business Machines Corporation,"Jay M. Gambetta, Mark B. Ketchen, Chad T. Rigetti, Matthias Steffen",2011-06-14,2011-09-02,2014-02-04,2014-02-04,https://patents.google.com/patent/US8642998B2/en,https://patentimages.storage.googleapis.com/67/a6/8f/56f7f27a753919/US08642998-20140204-D00000.png
US-2018314969-A1,Systems and methods for preservation of qubits ,"Bra-Ket Science, Inc.","Mitchell A. Thornton, Duncan L. MacFarlane, Timothy P. LaFave, JR., William V. Oxford",2017-04-28,2018-04-27,2018-11-01,,https://patents.google.com/patent/US20180314969A1/en,https://patentimages.storage.googleapis.com/05/12/e4/682d61da9a1ac0/US20180314969A1-20181101-D00000.png
CN-111294204-B,Method for preparing cluster state based on five-bit brown state ,苏州大学,"钱盈家, 姜敏, 杨甬, 陈虹, 黄旭, 许智航",2020-02-11,2020-02-11,2022-01-11,2022-01-11,https://patents.google.com/patent/CN111294204B/en,https://patentimages.storage.googleapis.com/47/bc/0a/461f0647a84415/HDA0002382462660000011.png
US-2008224121-A1,Spontaneous emission of telecommunication wavelength emitters coupled to at least one resonant cavity ,"Ranojoy Bose, Chee Wei Wong, Jie Gao","Ranojoy Bose, Chee Wei Wong, Jie Gao",2005-08-12,2008-02-12,2008-09-18,,https://patents.google.com/patent/US20080224121A1/en,https://patentimages.storage.googleapis.com/d2/b9/95/92b93e694d27ca/US20080224121A1-20080918-D00000.png
US-11164104-B2,"Quantum mechanical framework for interaction of OAM with matter and applications in solid states, biosciences and quantum computing ","Nxgen Partners Ip, Llc",Solyman Ashrafi,2015-08-03,2020-07-27,2021-11-02,2021-11-02,https://patents.google.com/patent/US11164104B2/en,https://patentimages.storage.googleapis.com/51/28/54/ddce5972158896/US11164104-20211102-D00000.png
US-2020401927-A1,Methods and devices for obtaining quantum cluster states with high fault tolerance ,PsiQuantum Corp.,"Naomi Nickerson, Terence Rudolph",2018-03-07,2020-09-04,2020-12-24,,https://patents.google.com/patent/US20200401927A1/en,https://patentimages.storage.googleapis.com/2e/7e/20/ca2da10c583ec2/US20200401927A1-20201224-D00000.png
CN-106161012-B,A kind of quantum key distribution after-treatment system and method based on polarization code error correction ,暨南大学,"方俊彬, 蒋琳, 邹云, 颜士玲, 余小龙",2016-08-26,2016-08-26,2019-07-19,2019-07-19,https://patents.google.com/patent/CN106161012B/en,
US-9270385-B2,System and method for quantum based information transfer ,The United States Of America As Represented By The Secretary Of The Army,"Ronald E Meyers, Keith S Deacon",2004-08-04,2014-10-09,2016-02-23,2016-02-23,https://patents.google.com/patent/US9270385B2/en,https://patentimages.storage.googleapis.com/ae/d2/f7/4acf34b722c3e8/US09270385-20160223-D00000.png
US-8983303-B2,Quantum based information transfer system and method ,The United States Of America As Represented By The Secretary Of The Army,"Ronald E Meyers, Keith S Deacon",2004-08-04,2013-07-23,2015-03-17,2015-03-17,https://patents.google.com/patent/US8983303B2/en,https://patentimages.storage.googleapis.com/53/c8/11/b281c5aa0b0afc/US08983303-20150317-D00000.png
US-11514352-B2,"Universal quantum computer, communication, QKD security and quantum networks using OAM Qu-dits with digital light processing ","Nxgen Partners Ip, Llc",Solyman Ashrafi,2018-08-07,2020-12-15,2022-11-29,2022-11-29,https://patents.google.com/patent/US11514352B2/en,https://patentimages.storage.googleapis.com/4a/22/c2/1a34f06fb2deac/US11514352-20221129-D00000.png
CN-106850217-B,A kind of realization one-dimensional modulation continuous variable quantum key delivering method ,山西大学,"王旭阳, 李永民",2017-04-06,2017-04-06,2019-06-14,2019-06-14,https://patents.google.com/patent/CN106850217B/en,
US-9517931-B2,Measurement-only topological quantum computation ,"Microsoft Technology Licensing, Llc","Michael Freedman, Chetan Nayak, Parsa Bonderson",2007-09-07,2012-05-07,2016-12-13,2016-12-13,https://patents.google.com/patent/US9517931B2/en,https://patentimages.storage.googleapis.com/01/53/8d/3c35a6630138e7/US09517931-20161213-D00000.png
US-8897449-B1,Quantum computing on encrypted data ,Quantum Valley Investment Fund LP,Anne Broadbent,2011-09-12,2012-09-11,2014-11-25,2014-11-25,https://patents.google.com/patent/US8897449B1/en,https://patentimages.storage.googleapis.com/40/80/23/bac8cedd5fe592/US08897449-20141125-D00000.png
CN-109257183-A,Arbitration quantum signature method based on quantum migration Teleportation ,中南大学,"施荣华, 冯艳艳, 石金晶, 郭迎",2018-11-05,2018-11-05,2019-01-22,,https://patents.google.com/patent/CN109257183A/en,
EP-1875413-B1,Qubit state copying ,D-Wave Systems Inc.,Andrew J. Berkley,2005-04-26,2006-04-26,2020-11-25,2020-11-25,https://patents.google.com/patent/EP1875413B1/en,https://patentimages.storage.googleapis.com/90/b5/67/e2c52da949eefd/imgf0001.png
JP-7335302-B2,Optimization of Physical Parameters in Fault-Tolerant Quantum Computing to Reduce Frequency Congestion ,インターナショナル・ビジネス・マシーンズ・コーポレーション,"マゲサン、イースワー, ガンベッタ、ジェイ",2017-03-29,2021-09-27,2023-08-29,2023-08-29,https://patents.google.com/patent/JP7335302B2/en,https://patentimages.storage.googleapis.com/7d/38/41/8a5984eb53efef/0007335302000003.png
JP-7182015-B2,"Quantum circuit fault tolerance/error correction/decoding method, device and chip, and computer program ",テンセント・テクノロジー・（シェンジェン）・カンパニー・リミテッド,"ジォン，イツォン, ジャン，ションユィ",2020-04-15,2021-01-22,2022-12-01,2022-12-01,https://patents.google.com/patent/JP7182015B2/en,https://patentimages.storage.googleapis.com/a3/39/e6/c577f17505be5e/0007182015000023.png
US-10775173-B2,Room-temperature exciton-polariton superfluid quantum interference device and quatron-polariton superconducting quantum interference device ,Frederick Ira Moxley,"Frederick Ira MOXLEY, III",2016-01-07,2019-03-19,2020-09-15,2020-09-15,https://patents.google.com/patent/US10775173B2/en,https://patentimages.storage.googleapis.com/31/0e/8c/5be584b8b1a5d9/US10775173-20200915-D00000.png
US-11543731-B1,Generation of entangled photonic states ,PsiQuantum Corp.,"Konrad Kieling, Terence Rudolph, Mercedes GIMENO-SEGOVIA",2018-11-21,2021-07-30,2023-01-03,2023-01-03,https://patents.google.com/patent/US11543731B1/en,https://patentimages.storage.googleapis.com/79/08/5f/cc0d8302e1309c/US11543731-20230103-D00000.png
US-9152924-B2,Coherent quantum information transfer between conventional qubits ,"Microsoft Technology Licensing, Llc","Parsa Bonderson, Roman M. Lutchyn",2010-11-10,2013-10-28,2015-10-06,2015-10-06,https://patents.google.com/patent/US9152924B2/en,https://patentimages.storage.googleapis.com/42/36/f0/35e624cbc515fd/US09152924-20151006-D00000.png
CN-112202502-B,Long-distance remote quantum state preparation method based on GHZ state and Bell state ,苏州大学,"许智航, 江聪, 姜敏, 刘芹, 张佳慧, 陈虹, 丁祎, 赵文浩",2020-09-29,2020-09-29,2021-11-19,2021-11-19,https://patents.google.com/patent/CN112202502B/en,https://patentimages.storage.googleapis.com/b1/d8/cd/fffcbe58203339/HDA0002710527100000011.png
US-11652497-B2,"Neural network-based quantum error correction decoding method and apparatus, and chip ",Tencent Technology (Shenzhen) Company Limited,"Yicong ZHENG, Shengyu ZHANG",2020-04-15,2021-08-27,2023-05-16,2023-05-16,https://patents.google.com/patent/US11652497B2/en,https://patentimages.storage.googleapis.com/08/4a/ea/ac68e1d253653c/US11652497-20230516-D00000.png
US-11455564-B2,Qubit allocation for noisy intermediate-scale quantum computers ,President And Fellows Of Harvard College,"Prineha Narang, Will Thomas Finigan, Michael Cubeddu, Yudong Cao, Thomas Richard Lively",2018-10-21,2019-10-21,2022-09-27,2022-09-27,https://patents.google.com/patent/US11455564B2/en,https://patentimages.storage.googleapis.com/bb/f5/4b/530572bf56e52e/US11455564-20220927-D00000.png
JP-4515763-B2,Quantum information processing method and apparatus ,ヒューレット・パッカード・カンパニー,"ウィリアム・ジョン・ムンロ, ティモシー・キャメロン・ラルフ, ジェラルド・ジェイムス・ミルバーン",2001-08-28,2002-08-28,2010-08-04,2010-08-04,https://patents.google.com/patent/JP4515763B2/en,https://patentimages.storage.googleapis.com/fa/23/fc/d43197f9365cb5/0004515763-8.png
US-9727959-B2,System and processor implemented method for improved image quality and generating an image of a target illuminated by quantum particles ,The United States Of America As Represented By The Secretary Of The Army,"Ronald E. Meyers, Keith S. Deacon",2011-09-28,2016-06-27,2017-08-08,2017-08-08,https://patents.google.com/patent/US9727959B2/en,https://patentimages.storage.googleapis.com/62/50/0c/3952e8b74d1674/US09727959-20170808-D00000.png
US-9131128-B2,System and processor implemented method for improved image quality and generating an image of a target illuminated by quantum particles ,The United States Of America As Represented By The Secretary Of The Army,"Ronald E. Meyers, Keith S. Deacon",2011-09-28,2014-06-12,2015-09-08,2015-09-08,https://patents.google.com/patent/US9131128B2/en,https://patentimages.storage.googleapis.com/d0/c6/db/2d8a8364f09e32/US09131128-20150908-D00000.png
US-11736279-B2,"Entangled links, transactions and trees for distributed computing systems ",Eric Litak,Paul Borrill,2013-07-15,2019-05-17,2023-08-22,2023-08-22,https://patents.google.com/patent/US11736279B2/en,https://patentimages.storage.googleapis.com/02/54/85/02d0304f6e4c77/US11736279-20230822-D00000.png
TW-I713194-B,"Systems, devices, and methods to interact with quantum information stored in spins ",加拿大商光子公司,"史蒂芬尼 賽門斯, 麥可 L W 瑟瓦特",2015-11-27,2016-11-28,2020-12-11,2020-12-11,https://patents.google.com/patent/TWI713194B/en,https://patentimages.storage.googleapis.com/a9/be/24/5d14783a47b829/105139153-A0304-14-0001-1.png
CN-107786280-B,It is a kind of based on the super tripartite's quantum safety direct communication method for tangling Bell's state ,南京邮电大学,"盛宇波, 陈姗姗, 周澜",2017-09-30,2017-09-30,2019-10-29,2019-10-29,https://patents.google.com/patent/CN107786280B/en,
JP-6183958-B2,Multicast quantum network coding method ,"日本電信電話株式会社, 国立大学法人 東京大学, 国立大学法人  東京大学","豪 加藤, 豪 加藤, 正樹 尾張, 正樹 尾張, 美緒 村尾, 美緒 村尾",2014-05-19,2014-05-19,2017-08-23,2017-08-23,https://patents.google.com/patent/JP6183958B2/en,https://patentimages.storage.googleapis.com/00/d8/38/5bbd83666ad067/0006183958-125.png
JP-4787083-B2,Semiconductor light emitting device ,"浜松ホトニクス株式会社, 国立大学法人北海道大学, 日本電信電話株式会社","幾夫 末宗, 達志 赤崎, 和典 田中",2006-06-21,2006-06-21,2011-10-05,2011-10-05,https://patents.google.com/patent/JP4787083B2/en,https://patentimages.storage.googleapis.com/4d/28/ac/2bca06266c6d05/0004787083-2.png
CN-109982410-B,Quantum wireless mesh network routing method and framework based on entanglement exchange ,成都信息工程大学,"张焱, 昌燕, 张仕斌",2019-04-18,2019-04-18,2020-04-07,2020-04-07,https://patents.google.com/patent/CN109982410B/en,https://patentimages.storage.googleapis.com/80/bb/a5/34a0a7fba7c01c/HDA0002031622080000011.png
CN-208190665-U,Phase for photon pair tangles code device ,中国电子科技集团公司电子科学研究院,许华醒,2017-05-24,2018-05-22,2018-12-04,2018-12-04,https://patents.google.com/patent/CN208190665U/en,
CN-106850197-B,A kind of symmetrical parallel control two-way quantum secure direct communication method ,苏州大学,"姜敏, 方盛晖, 黄旭, 孙兵",2016-12-30,2016-12-30,2019-11-15,2019-11-15,https://patents.google.com/patent/CN106850197B/en,
US-8294967-B2,Coherent photonic frequency conversion (CPFC) for quantum computing using pumped four-wave mixing processes ,University Of Vienna,"Nathan K. Langford, Sven Ramelow",2008-09-30,2009-09-28,2012-10-23,2012-10-23,https://patents.google.com/patent/US8294967B2/en,https://patentimages.storage.googleapis.com/db/f6/ac/784aecb33ffe57/US08294967-20121023-D00000.png
US-11563573-B2,Quantum secure clock synchronization based on time-energy and polarization entangled photon pairs ,"Board Of Regents, The University Of Texas System","Antia Lamas-Linares, James Troupe",2018-09-12,2022-02-11,2023-01-24,2023-01-24,https://patents.google.com/patent/US11563573B2/en,https://patentimages.storage.googleapis.com/7e/10/fe/55de7daa3864a5/US11563573-20230124-D00000.png
KR-102196240-B1,Quantum gates through multistage adiabatic drag ,노스롭 그루먼 시스템즈 코포레이션,라이언 제이. 엡스타인,2016-08-01,2017-07-12,2020-12-29,2020-12-29,https://patents.google.com/patent/KR102196240B1/en,https://patentimages.storage.googleapis.com/b6/9d/af/405775daa85663/112019020754428-pct00045.png
CN-114422128-B,Method for remotely preparing arbitrary high-dimensional single particle quantum state based on chain network combination ,苏州大学,"龚仁智, 丁祎, 姜敏, 苗天宇, 汪澳, 孙兵, 黄旭",2021-12-30,2021-12-30,2023-01-06,2023-01-06,https://patents.google.com/patent/CN114422128B/en,https://patentimages.storage.googleapis.com/ec/59/76/ea968253862917/HDA0003449419730000011.png
US-2022344541-A1,Optically Active Quantum Dot Defined By Gates ,Rheinisch-Westfälische Technische Hochschule (Rwth) Aachen,"Hendrik Bluhm, Feng Liu, Thomas DESCAMPS",2019-09-13,2020-09-10,2022-10-27,,https://patents.google.com/patent/US20220344541A1/en,https://patentimages.storage.googleapis.com/88/1e/35/2b0213d5320d9e/US20220344541A1-20221027-D00000.png
US-8190553-B2,"Methods and systems for quantum search, computation and memory ",Routt Thomas J,Thomas J. Routt,2007-12-20,2008-12-17,2012-05-29,2012-05-29,https://patents.google.com/patent/US8190553B2/en,https://patentimages.storage.googleapis.com/4f/d6/e0/961752245a2469/US08190553-20120529-D00000.png
