search URL:,https://patents.google.com/?q=%28Quantum+Speedup%29&oq=Quantum+Speedup
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11042811-B2,Discrete variational auto-encoder systems and methods for machine learning using adiabatic quantum computers ,D-Wave Systems Inc.,"Jason Rolfe, William G. Macready, Zhengbing Bian, Fabian A. Chudak",2016-10-05,2017-10-05,2021-06-22,2021-06-22,https://patents.google.com/patent/US11042811B2/en,https://patentimages.storage.googleapis.com/97/d4/5b/c34f63fb930041/US11042811-20210622-D00000.png
US-2021357555-A1,Data-driven representation and clustering discretization method and system for design optimization and/or performance prediction of material systems and applications of same ,Northwestern University,"Wing Kam Liu, Jiaying Gao, Cheng Yu, Orion L. Kafka",2018-09-14,2019-09-16,2021-11-18,,https://patents.google.com/patent/US20210357555A1/en,https://patentimages.storage.googleapis.com/39/08/77/67806e7444b01a/US20210357555A1-20211118-D00000.png
US-9913092-B2,Mitigating signal noise for fingerprint-based indoor localization ,The Hong Kong University Of Science And Technology,"Shueng Han Gary Chan, Suining HE",2014-06-06,2015-05-29,2018-03-06,2018-03-06,https://patents.google.com/patent/US9913092B2/en,https://patentimages.storage.googleapis.com/82/e1/ac/017af56a9acc0e/US09913092-20180306-D00000.png
US-10423887-B2,"Compilation, memory management, and fault localization with ancillas in an unknown state ","Microsoft Technology Licensing, Llc","Martin Roetteler, Krysta Svore, Thomas Haener",2016-11-23,2017-06-30,2019-09-24,2019-09-24,https://patents.google.com/patent/US10423887B2/en,https://patentimages.storage.googleapis.com/1f/19/fb/c0c98fca7ef255/US10423887-20190924-D00000.png
US-9390951-B2,Methods and systems for electric field deposition of nanowires and other devices ,Sharp Kabushiki Kaisha,"Erik Freer, James M. Hamilton, David P. Stumbo, Kenji Komiya, Akihide Shibata",2009-05-26,2014-07-24,2016-07-12,2016-07-12,https://patents.google.com/patent/US9390951B2/en,https://patentimages.storage.googleapis.com/01/b1/2f/99523f8bacdeb9/US09390951-20160712-D00000.png
US-10846596-B2,"Filtering, smoothing, memetic algorithms, and feasible direction methods for estimating system state and unknown parameters of electromechanical motion devices ",Daniel Chonghwan LEE,Daniel Chonghwan LEE,2015-11-23,2016-11-23,2020-11-24,2020-11-24,https://patents.google.com/patent/US10846596B2/en,https://patentimages.storage.googleapis.com/c4/f7/fe/970cfef6ef4903/US10846596-20201124-D00000.png
CN-103176136-B,For the devices and methods therefor in the life-span for estimating secondary cell ,三星Sdi株式会社,"徐丞范, 蔡熙官, 申政淳, 高永和, 郑昞根, 白光基, 朴彻浩, 金龙植, 金元锡, 白昊烈, 李将雨, 金济益, 金宗满, 李秀东, 梁承皓, 郑仁镐, 宋柱翰, 郑京范",2011-12-23,2012-12-14,2017-10-31,2017-10-31,https://patents.google.com/patent/CN103176136B/en,
US-9129224-B2,Systems and methods for increasing the energy scale of a quantum processor ,D-Wave Systems Inc.,"Trevor Michael Lanting, Colin Enderud, Elena Tolkacheva",2013-07-24,2014-07-24,2015-09-08,2015-09-08,https://patents.google.com/patent/US9129224B2/en,https://patentimages.storage.googleapis.com/f5/6b/29/2fd53987e9a0f2/US09129224-20150908-D00000.png
US-11515002-B2,Methods and systems for 3D structure estimation ,The Governing Council Of The University Of Toronto,"Marcus Anthony BRUBAKER, Ali PUNJANI, David James FLEET",2015-10-13,2019-02-28,2022-11-29,2022-11-29,https://patents.google.com/patent/US11515002B2/en,https://patentimages.storage.googleapis.com/d5/72/59/a7c9e72e984dae/US11515002-20221129-D00001.png
ES-2905866-T3,Apparatus and method for remote viewing and content protection in a virtualized graphics processing environment ,Intel Corp,"Balaji Vembu, Jason Tanner, Joydeep Ray, Altug Koker, Abhishek R Appu, Pattabhiraman K",2017-04-07,2018-03-01,2022-04-12,2022-04-12,https://patents.google.com/patent/ES2905866T3/en,
US-2021243425-A1,Optical imaging system and methods thereof ,The University Of Akron,Yang Liu,2015-02-06,2021-04-23,2021-08-05,,https://patents.google.com/patent/US20210243425A1/en,https://patentimages.storage.googleapis.com/18/99/05/f7db7f0f26300e/US20210243425A1-20210805-D00000.png
US-11494462-B2,"Calculating device, calculation program, recording medium, and calculation method ",Kabushiki Kaisha Toshiba,"Hayato Goto, Kosuke Tatsumura",2018-02-23,2020-11-06,2022-11-08,2022-11-08,https://patents.google.com/patent/US11494462B2/en,https://patentimages.storage.googleapis.com/81/3f/9b/993470d56f9ad7/US11494462-20221108-D00000.png
US-8661204-B2,Mechanism to support flexible decoupled transactional memory ,"University Of Rochester, Office Of Technology Transfer","Sandhya Dwarkadas, Arrvindh Shriraman, Michael Scott",2007-08-15,2012-03-16,2014-02-25,2014-02-25,https://patents.google.com/patent/US8661204B2/en,https://patentimages.storage.googleapis.com/a7/8b/16/59421fc8eace32/US08661204-20140225-D00000.png
US-8786678-B2,3D time-of-flight camera and method ,Sony Corporation,"Mirko SCHMIDT, Klaus Zimmermann",2011-01-12,2012-01-04,2014-07-22,2014-07-22,https://patents.google.com/patent/US8786678B2/en,https://patentimages.storage.googleapis.com/96/82/f2/8211227936906c/US08786678-20140722-D00000.png
JP-6945553-B2,Systems and methods for superconducting circuits and superconducting devices used in scalable computation ,"ディー−ウェイブ システムズ インコーポレイテッド, ディー−ウェイブ  システムズ  インコーポレイテッド","リッチ，クリストファー，ビー．, ヨハンソン，ヤン，イー．エス．, ジョンソン，マーク，ダブリュー．, ブニク，ポール，アイ．, バークレー，アンドリュー，ジェー．, ハリス，リチャード，ジー．, ブースビー，トーマス，ジェー．, スウェンソン，ローレン，ジェー．, ホスキンソン，エミール，エム．",2016-05-03,2017-05-03,2021-10-06,2021-10-06,https://patents.google.com/patent/JP6945553B2/en,https://patentimages.storage.googleapis.com/16/2c/90/b5f603fe30b2cb/0006945553-5.png
US-2021152354-A1,Systems and methods for distributed key storage ,"Ares Technologies, Inc.",Christian Wentz,2018-11-09,2021-01-04,2021-05-20,,https://patents.google.com/patent/US20210152354A1/en,https://patentimages.storage.googleapis.com/95/4d/6e/a5d5ff565cb60f/US20210152354A1-20210520-D00000.png
US-11323242-B2,"System, secure processor and method for restoration of a secure persistent memory ","University Of Central Florida Research Foundation, Inc.","Amro Awad, Mao Ye",2018-06-20,2019-06-20,2022-05-03,2022-05-03,https://patents.google.com/patent/US11323242B2/en,https://patentimages.storage.googleapis.com/9d/6b/cf/cdcbc331d4339e/US11323242-20220503-D00000.png
US-2020111011-A1,Method and apparatus for predicting sensor error ,Here Global B.V.,Anirudh Viswanathan,2018-10-04,2018-10-04,2020-04-09,,https://patents.google.com/patent/US20200111011A1/en,https://patentimages.storage.googleapis.com/69/88/2e/cd254ccf31ceb0/US20200111011A1-20200409-D00000.png
US-9511303-B2,Signaling and remote control train operation ,"Qs Industries, Inc.",Frederick E. Severson,2005-08-17,2014-03-06,2016-12-06,2016-12-06,https://patents.google.com/patent/US9511303B2/en,https://patentimages.storage.googleapis.com/bd/10/f0/3e7a7e0dee0eeb/US09511303-20161206-D00000.png
EP-4244767-A1,Method for an explainable autoencoder and an explainable generative adversarial network ,Umnai Limited,"Angelo Dalli, Mauro PIRRONE, Matthew GRECH",2020-11-16,2021-11-16,2023-09-20,,https://patents.google.com/patent/EP4244767A1/en,
US-2022036194-A1,Deep neural network optimization system for machine learning model scaling ,Intel Corporation,"Sairam Sundaresan, Souvik Kundu",2021-10-18,2021-10-18,2022-02-03,,https://patents.google.com/patent/US20220036194A1/en,https://patentimages.storage.googleapis.com/85/ec/72/44cac083c544d6/US20220036194A1-20220203-D00000.png
KR-101790676-B1,Polymer micro particle and fabrication method of the same ,세종대학교산학협력단,"서영수, 박상율, 손혜미",2012-03-16,2015-06-05,2017-11-21,2017-11-21,https://patents.google.com/patent/KR101790676B1/en,https://patentimages.storage.googleapis.com/e5/46/cb/105a5fa1c8ead8/112015054583072-pat00001.png
JP-6417727-B2,"Information aggregation system, program, and method ",富士通株式会社,"尚 神田, 尚 神田, 剛 橋本, 剛 橋本",2014-06-09,2014-06-09,2018-11-07,2018-11-07,https://patents.google.com/patent/JP6417727B2/en,https://patentimages.storage.googleapis.com/a1/b2/2b/ffafa0d8769985/0006417727-2.png
CN-108693491-B,Robust quantitative magnetic susceptibility imaging system and method ,康奈尔大学,"王乙, 刘喆, 奇永旭, 阿列克谢·迪莫夫, 文焱, 张景威, 帕斯卡·斯宾瑟梅里",2017-04-07,2018-04-03,2022-03-25,2022-03-25,https://patents.google.com/patent/CN108693491B/en,https://patentimages.storage.googleapis.com/c7/eb/84/0b8ad3040cb08c/HDA0001617735520000011.png
US-2021356600-A1,Lidar system with high-resolution scan pattern ,"Luminar, Llc","Istvan Peter Burbank, Matthew D. Weed, Jason Paul Wojack, Jason M. Eichenholz, Dmytro Trofymov",2020-05-13,2021-05-12,2021-11-18,,https://patents.google.com/patent/US20210356600A1/en,https://patentimages.storage.googleapis.com/a4/01/e8/4016c0adff8cd4/US20210356600A1-20211118-D00000.png
US-9816924-B2,Assay device and methods ,L3 Technology Limited,"Anthony Nicholls, Laura Garcia, Mark Hudson, Gareth Jones, David Clarke",2008-07-15,2013-08-07,2017-11-14,2017-11-14,https://patents.google.com/patent/US9816924B2/en,https://patentimages.storage.googleapis.com/ba/2f/11/9bf69014e11b87/US09816924-20171114-D00000.png
KR-102416278-B1,Systems and methods for recording simultaneously visible light image and infrared light image from fluorophores ,세다르스-신나이 메디칼 센터,"프라모드 뷰트, 아담 마멜락",2013-04-23,2014-04-23,2022-07-05,2022-07-05,https://patents.google.com/patent/KR102416278B1/en,https://patentimages.storage.googleapis.com/00/70/9e/a87028913fa863/112021081223654-pat00001.png
WO-2021247199-A1,Rendering images on displays ,"Facebook Technologies, Llc","Gareth VALENTINE, Christophe Antoine Hurni, James Ronald Bonar, Edward Buckley",2012-08-30,2021-05-09,2021-12-09,,https://patents.google.com/patent/WO2021247199A1/en,
US-10855370-B2,Luminescent detector for free-space optical communication ,"Facebook, Inc.","Tobias Gerard Tiecke, Kevin Jerome Quirk, Thibault Michel Max Peyronel, Shih-Cheng Wang",2016-04-05,2019-09-30,2020-12-01,2020-12-01,https://patents.google.com/patent/US10855370B2/en,https://patentimages.storage.googleapis.com/2f/54/6f/c4f23b249c5b92/US10855370-20201201-D00000.png
JP-6823646-B2,Image processing systems and methods for displaying multiple images of biological samples ,"ベンタナ メディカル システムズ， インコーポレイテッド, ベンタナ  メディカル  システムズ，  インコーポレイテッド, プロヴィデンス・ヘルス・アンド・サービシーズ−オレゴン","バーンズ，マイケル, チェン，ティーン, シェフドテル，クリストフ, タブス，アリサ, ビフルコ，カルロ",2015-09-02,2016-08-25,2021-02-03,2021-02-03,https://patents.google.com/patent/JP6823646B2/en,
US-11367990-B2,Lidar system operating at 1200-1400 NM ,"Luminar, Llc","Jason M. Eichenholz, Laurance S. Lingvay, David Welford",2018-08-29,2019-08-29,2022-06-21,2022-06-21,https://patents.google.com/patent/US11367990B2/en,https://patentimages.storage.googleapis.com/fc/b5/4f/8b381f15716a76/US11367990-20220621-D00000.png
RU-2750706-C2,"Bioinformatic systems, devices and methods for performing secondary and/or tertiary processing ","Иллюмина, Инк.","Питер ВАН РОЙН, Майкл РЮЛЕ, Рами МЕХЬО, Гэвин СТОУН, Марк ХАМ, Эрик ОДЖАРД, Амнон ПТАШЕК",2016-06-07,2017-06-07,2021-07-01,2021-07-01,https://patents.google.com/patent/RU2750706C2/en,https://patentimages.storage.googleapis.com/11/ad/8d/995dd4339e71fe/00000052.png
CN-108694688-B,Apparatus and method for managing data bias in a graphics processing architecture ,英特尔公司,"J·雷, A·R·阿普, A·考克, B·文布",2017-04-07,2018-04-08,2023-11-07,2023-11-07,https://patents.google.com/patent/CN108694688B/en,
DE-112020002490-T5,METHOD AND SYSTEM TO ENSURE FAIRNESS OF NETWORK EXIT BETWEEN APPLICATIONS ,Hewlett Packard Enterprise Development LP,"David Charles Hewson, Timothy J. Johnson, Abdulla M. Bataineh",2019-05-23,2020-03-23,2022-04-28,,https://patents.google.com/patent/DE112020002490T5/en,https://patentimages.storage.googleapis.com/40/55/f8/9a531987aaf4cf/DE112020002490T5_0001.png
WO-2020019341-A1,"Method and device for processing blockchain account, and storage medium ",区链通网络有限公司,"袁振南, 谈扬",2018-07-27,2018-07-27,2020-01-30,,https://patents.google.com/patent/WO2020019341A1/en,https://patentimages.storage.googleapis.com/ba/a8/be/d54fa7ba6339af/PCTCN2018097647-appb-300001.png
US-10189751-B2,"Fluid ionized compositions, methods of preparation and uses thereof ",Bi-En Corp.,Richard O. Hartmann,2011-11-30,2016-05-03,2019-01-29,2019-01-29,https://patents.google.com/patent/US10189751B2/en,https://patentimages.storage.googleapis.com/4f/82/56/a5ca8a9ae18733/US10189751-20190129-D00000.png
US-10605805-B2,"Device and system for analyzing a sample, particularly blood, as well as methods of using the same ",Essenlix Corporation,"Stephen Y. Chou, Wei Ding",2015-09-14,2016-09-14,2020-03-31,2020-03-31,https://patents.google.com/patent/US10605805B2/en,https://patentimages.storage.googleapis.com/fe/9b/68/1b0ffac52ac1e2/US10605805-20200331-D00000.png
US-11169113-B2,Biochemical analysis instrument ,Oxford Nanopore Technologies Ltd.,"Clive Gavin Brown, James Peter Willcocks",2009-12-01,2018-10-25,2021-11-09,2021-11-09,https://patents.google.com/patent/US11169113B2/en,https://patentimages.storage.googleapis.com/07/81/36/22e8823f5de7be/US11169113-20211109-D00001.png
US-10324009-B2,"Bio/chemical assay devices and methods for simplified steps, small samples, accelerated speed, and ease-of-use ",Essenlix Corporation,"Stephen Y. Chou, Wei Ding",2015-08-10,2016-08-10,2019-06-18,2019-06-18,https://patents.google.com/patent/US10324009B2/en,https://patentimages.storage.googleapis.com/ac/1d/a7/c087a9b5945b77/US10324009-20190618-D00000.png
US-9556474-B2,Multicolor microwave-accelerated metal-enhanced fluorescence (M-MAMEF) ,Chris D. Geddes,Chris D. Geddes,2011-03-18,2014-05-27,2017-01-31,2017-01-31,https://patents.google.com/patent/US9556474B2/en,https://patentimages.storage.googleapis.com/7c/3f/47/e9c3125f49e500/US09556474-20170131-D00000.png
US-9611354-B2,Biodegradable photoluminescent polymers ,"Board Of Regents, The University Of Texas System","Jian Yang, Santosh Gautam",2008-06-20,2015-09-24,2017-04-04,2017-04-04,https://patents.google.com/patent/US9611354B2/en,https://patentimages.storage.googleapis.com/af/c9/e4/a4927e4c64fa2d/US09611354-20170404-D00000.png
US-9843736-B2,Image capture with a camera integrated display ,"Essential Products, Inc.","V David John Evans, Xinrui Jiang, Andrew E. Rubin, Matthew Hershenson, Xiaoyu Miao, Joseph Anthony Tate, Jason Sean Gagne-Keats",2016-02-26,2017-02-27,2017-12-12,2017-12-12,https://patents.google.com/patent/US9843736B2/en,https://patentimages.storage.googleapis.com/d7/f8/51/8ec4c7ce60db1a/US09843736-20171212-D00000.png
US-9812598-B2,Metal-contact-free photodetector ,"Elenion Technologies, Llc","Thomas Wetteland Baehr-Jones, Yi Zhang, Michael J. Hochberg, Ari Novack",2014-03-10,2016-12-13,2017-11-07,2017-11-07,https://patents.google.com/patent/US9812598B2/en,https://patentimages.storage.googleapis.com/78/ec/9e/73bb3a480eba54/US09812598-20171107-D00000.png
JP-7292269-B2,Digital pixels with extended dynamic range ,メタ プラットフォームズ テクノロジーズ， リミテッド ライアビリティ カンパニー,シンチャオ リュウ，,2017-06-26,2018-06-25,2023-06-16,2023-06-16,https://patents.google.com/patent/JP7292269B2/en,https://patentimages.storage.googleapis.com/f8/8a/a3/e59063f9c3d8e7/0007292269000001.png
US-9958521-B2,Field-invariant quantitative magnetic-resonance signatures ,"Q Bio, Inc.","Jeffrey Howard Kaditz, Andrew Gettings STEVENS",2015-07-07,2016-04-03,2018-05-01,2018-05-01,https://patents.google.com/patent/US9958521B2/en,https://patentimages.storage.googleapis.com/b9/b6/c0/435eaf035cfba5/US09958521-20180501-D00000.png
EP-3259875-B1,"Methods of deriving a time stamp, and signing a data stream, and electronic device, server and computer programs ",Telefonaktiebolaget LM Ericsson (publ),"Alexander Maximov, Bernard Smeets",2015-02-20,2016-01-18,2020-09-16,2020-09-16,https://patents.google.com/patent/EP3259875B1/en,https://patentimages.storage.googleapis.com/76/22/9e/29bc68fb9b350f/imgf0001.png
